Country_code,Sector,stri2014,average2014,grid,stri,average,OECD
"KAZ","Commercial banking",.2872852,.2199114,2024,.3250859,.2246331,
"MEX","Commercial banking",.3573883,.2199114,2024,.3580756,.2246331,
"VNM","Commercial banking",.3738832,.2199114,2024,.3993127,.2246331,
"IND","Commercial banking",.4281787,.2199114,2024,.4274914,.2246331,
"THA","Commercial banking",.4838488,.2199114,2024,.4329897,.2246331,
"RUS","Commercial banking",.2652921,.2199114,2024,.4611684,.2246331,
"IDN","Commercial banking",.4962199,.2199114,2024,.5017182,.2246331,
"EST","Insurance",.076894,.2147755,2024,.0588487,.2077336,
"NLD","Insurance",.0911084,.2147755,2024,.0703664,.2077336,
"FRA","Insurance",.0971823,.2147755,2024,.0969807,.2077336,
"CZE","Insurance",.089571,.2147755,2024,.09751,.2077336,
"IRL","Insurance",.0933767,.2147755,2024,.1013156,.2077336,
"DEU","Insurance",.0965522,.2147755,2024,.1044911,.2077336,
"JPN","Insurance",.1405313,.2147755,2024,.1102626,.2077336,
"BEL","Insurance",.1069358,.2147755,2024,.1104642,.2077336,
"GBR","Insurance",.1168658,.2147755,2024,.1141691,.2077336,
"KOR","Insurance",.1280306,.2147755,2024,.1162105,.2077336,
"SVK","Insurance",.1152024,.2147755,2024,.1181007,.2077336,
"LTU","Insurance",.1109179,.2147755,2024,.1256364,.2077336,
"NZL","Insurance",.1225364,.2147755,2024,.1316599,.2077336,
"SVN","Insurance",.1256112,.2147755,2024,.1335501,.2077336,
"ESP","Insurance",.136776,.2147755,2024,.1405061,.2077336,
"LVA","Insurance",.139876,.2147755,2024,.1427743,.2077336,
"ZAF","Insurance",.2019507,.2147755,2024,.1477897,.2077336,
"CHL","Insurance",.1418166,.2147755,2024,.1499068,.2077336,
"LUX","Insurance",.1402288,.2147755,2024,.1522506,.2077336,
"TUR","Insurance",.1553254,.2147755,2024,.1540148,.2077336,
"DNK","Insurance",.1511165,.2147755,2024,.1580221,.2077336,
"POL","Insurance",.1552245,.2147755,2024,.166213,.2077336,
"OECD","Insurance",.1671415,.2147755,2024,,.2077336,.1663052
"HUN","Insurance",.1636675,.2147755,2024,.1692626,.2077336,
"PRT","Insurance",.1903826,.2147755,2024,.169313,.2077336,
"CRI","Insurance",.1732446,.2147755,2024,.1703463,.2077336,
"AUS","Insurance",.185468,.2147755,2024,.1736479,.2077336,
"SGP","Insurance",.1842583,.2147755,2024,.1850396,.2077336,
"PER","Insurance",.1867786,.2147755,2024,.1867786,.2077336,
"CAN","Insurance",.1873582,.2147755,2024,.1873582,.2077336,
"COL","Insurance",.1874338,.2147755,2024,.1904834,.2077336,
"CHE","Insurance",.1878623,.2147755,2024,.1907606,.2077336,
"AUT","Insurance",.1921216,.2147755,2024,.201245,.2077336,
"ISR","Insurance",.2145521,.2147755,2024,.2127879,.2077336,
"SWE","Insurance",.2172741,.2147755,2024,.2347396,.2077336,
"ITA","Insurance",.2393014,.2147755,2024,.2393014,.2077336,
"FIN","Insurance",.2317405,.2147755,2024,.2410656,.2077336,
"MYS","Insurance",.2488533,.2147755,2024,.2438127,.2077336,
"MEX","Insurance",.2760472,.2147755,2024,.244594,.2077336,
"GRC","Insurance",.2641766,.2147755,2024,.2451989,.2077336,
"PHL","Insurance",.2988306,.2147755,2024,.246837,.2077336,
"KAZ","Insurance",.2865316,.2147755,2024,.2739553,.2077336,
"USA","Insurance",.2755179,.2147755,2024,.2755179,.2077336,
"NOR","Insurance",.281491,.2147755,2024,.2902112,.2077336,
"CHN","Insurance",.4403952,.2147755,2024,.3113312,.2077336,
"BRA","Insurance",.3636272,.2147755,2024,.3120621,.2077336,
"ISL","Insurance",.352059,.2147755,2024,.3305106,.2077336,
"RUS","Insurance",.3117344,.2147755,2024,.3782953,.2077336,
"VNM","Insurance",.4566006,.2147755,2024,.4748475,.2077336,
"IND","Insurance",.5544634,.2147755,2024,.4810475,.2077336,
"IDN","Insurance",.5315288,.2147755,2024,.5297646,.2077336,
"THA","Insurance",.5842533,.2147755,2024,.5446848,.2077336,
"ESP","Logistics cargo-handling",.1086902,.2371952,2024,.085888,.2326992,
"JPN","Logistics cargo-handling",.1137573,.2371952,2024,.0927287,.2326992,
"CZE","Logistics cargo-handling",.0800608,.2371952,2024,.0983025,.2326992,
"LUX","Logistics cargo-handling",.0972891,.2371952,2024,.1091969,.2326992,
"SVK","Logistics cargo-handling",.0988092,.2371952,2024,.110717,.2326992,
"GBR","Logistics cargo-handling",.1251583,.2371952,2024,.1137573,.2326992,
"LVA","Logistics cargo-handling",.1056499,.2371952,2024,.1175576,.2326992,
"NLD","Logistics cargo-handling",.1157841,.2371952,2024,.1226248,.2326992,
"PRT","Logistics cargo-handling",.1542944,.2371952,2024,.1256651,.2326992,
"DEU","Logistics cargo-handling",.1102103,.2371952,2024,.128452,.2326992,
"LTU","Logistics cargo-handling",.0927287,.2371952,2024,.1337725,.2326992,
"DNK","Logistics cargo-handling",.128452,.2371952,2024,.135546,.2326992,
"FRA","Logistics cargo-handling",.1388396,.2371952,2024,.1383329,.2326992,
"EST","Logistics cargo-handling",.1565746,.2371952,2024,.1472004,.2326992,
"CHL","Logistics cargo-handling",.1527743,.2371952,2024,.1553078,.2326992,
"AUS","Logistics cargo-handling",.1839372,.2371952,2024,.1662022,.2326992,
"IRL","Logistics cargo-handling",.1545478,.2371952,2024,.1727895,.2326992,
"CAN","Logistics cargo-handling",.1849506,.2371952,2024,.181657,.2326992,
"KOR","Logistics cargo-handling",.2189004,.2371952,2024,.1834304,.2326992,
"POL","Logistics cargo-handling",.1203446,.2371952,2024,.1841905,.2326992,
"GRC","Logistics cargo-handling",.2029389,.2371952,2024,.1854573,.2326992,
"OECD","Logistics cargo-handling",.1816303,.2371952,2024,,.2326992,.1875108
"AUT","Logistics cargo-handling",.1730428,.2371952,2024,.1907778,.2326992,
"USA","Logistics cargo-handling",.1991386,.2371952,2024,.1991386,.2326992,
"CHN","Logistics cargo-handling",.3425386,.2371952,2024,.2004054,.2326992,
"ITA","Logistics cargo-handling",.2069926,.2371952,2024,.2069926,.2326992,
"ISR","Logistics cargo-handling",.2221941,.2371952,2024,.2221941,.2326992,
"HUN","Logistics cargo-handling",.1814036,.2371952,2024,.2224474,.2326992,
"BEL","Logistics cargo-handling",.2262478,.2371952,2024,.232075,.2326992,
"SVN","Logistics cargo-handling",.2257411,.2371952,2024,.2343552,.2326992,
"MYS","Logistics cargo-handling",.2442361,.2371952,2024,.2379022,.2326992,
"CHE","Logistics cargo-handling",.2275146,.2371952,2024,.2394223,.2326992,
"SGP","Logistics cargo-handling",.2315683,.2371952,2024,.2493033,.2326992,
"SWE","Logistics cargo-handling",.2270079,.2371952,2024,.253357,.2326992,
"FIN","Logistics cargo-handling",.2368888,.2371952,2024,.2551305,.2326992,
"ZAF","Logistics cargo-handling",.2145934,.2371952,2024,.2563973,.2326992,
"NZL","Logistics cargo-handling",.2419559,.2371952,2024,.2584241,.2326992,
"CRI","Logistics cargo-handling",.2804662,.2371952,2024,.2622245,.2326992,
"COL","Logistics cargo-handling",.2204206,.2371952,2024,.2705853,.2326992,
"NOR","Logistics cargo-handling",.2680517,.2371952,2024,.2761591,.2326992,
"BRA","Logistics cargo-handling",.3757284,.2371952,2024,.2819863,.2326992,
"MEX","Logistics cargo-handling",.2736255,.2371952,2024,.2862934,.2326992,
"TUR","Logistics cargo-handling",.2956676,.2371952,2024,.2875602,.2326992,
"PER","Logistics cargo-handling",.2944008,.2371952,2024,.2944008,.2326992,
"IND","Logistics cargo-handling",.3610337,.2371952,2024,.3078287,.2326992,
"KAZ","Logistics cargo-handling",.3220167,.2371952,2024,.3230301,.2326992,
"ISL","Logistics cargo-handling",.3508994,.2371952,2024,.3394984,.2326992,
"IDN","Logistics cargo-handling",.4978465,.2371952,2024,.3526729,.2326992,
"THA","Logistics cargo-handling",.4684571,.2371952,2024,.4106917,.2326992,
"PHL","Logistics cargo-handling",.4347606,.2371952,2024,.4106917,.2326992,
"VNM","Logistics cargo-handling",.4633899,.2371952,2024,.4621232,.2326992,
"RUS","Logistics cargo-handling",1,.2371952,2024,1,.2326992,
"JPN","Logistics customs brokerage",.1390463,.2207945,2024,.0913598,.2215665,
"CZE","Logistics customs brokerage",.0741265,.2207945,2024,.0932483,.2215665,
"NLD","Logistics customs brokerage",.0856941,.2207945,2024,.1033994,.2215665,
"GBR","Logistics customs brokerage",.1189802,.2207945,2024,.1147309,.2215665,
"DEU","Logistics customs brokerage",.1003305,.2207945,2024,.1194523,.2215665,
"LUX","Logistics customs brokerage",.1123702,.2207945,2024,.1201605,.2215665,
