cou,Sector_name,stri_score,all_average,Grid,country_code,Restriction_on_foreign_entry,Restrictions_movement_people,Other_discriminatory_measures,Barriers_to_competition,Regulatory_transparency,grid,filter
"","",.1698468,,"","Asia-Pacific NZL",.112946,.0149739,.0099256,.0123214,.01968,"Least restricted in THA is Broadcasting vs World","THA 2025"
"","",.1022504,,"","Europe NLD",.0188243,.0119791,.0099256,.0123214,.0492,"Least restricted in THA is Broadcasting vs World","THA 2025"
"","",.1128604,,"","regionregion USA2",.056473,.0119791,.0148883,0,.02952,"Least restricted in THA is Broadcasting vs World","THA 2025"
"","",.2534666,,"","Asia-Pacific TUR",.1173815,.03386,.0183812,.0693325,.0145114,"Least restricted in TUR is Rail freight transport vs World","TUR 2025"
"","",.2670107,,"","Africa ZAF",.1006127,.013544,.0183812,.1247984,.0096743,"Least restricted in TUR is Rail freight transport vs World","TUR 2025"
"","",.1425347,,"","Americas CAN",.0670751,.013544,.0245082,.027733,.0096743,"Least restricted in TUR is Rail freight transport vs World","TUR 2025"
"","",.1293131,,"","Asia-Pacific JPN",.0335376,.020316,.0061271,.0693325,0,"Least restricted in TUR is Rail freight transport vs World","TUR 2025"
"","",.0935182,,"","Europe NLD",.0167688,.027088,.0122541,.027733,.0096743,"Least restricted in TUR is Rail freight transport vs World","TUR 2025"
"","",.1431796,,"","regionregion USA2",.0335376,.03386,.0245082,.0415995,.0096743,"Least restricted in TUR is Rail freight transport vs World","TUR 2025"
"","",.1505091,,"","Americas USA",.0941217,.0119791,.0148883,0,.02952,"Least restricted in USA is Broadcasting vs World","USA 2025"
"","",.3947121,,"","Africa ZAF",.3011894,.0059896,.0198511,.0184821,.0492,"Least restricted in USA is Broadcasting vs World","USA 2025"
"","",.1698468,,"","Asia-Pacific NZL",.112946,.0149739,.0099256,.0123214,.01968,"Least restricted in USA is Broadcasting vs World","USA 2025"
"","",.1022504,,"","Europe NLD",.0188243,.0119791,.0099256,.0123214,.0492,"Least restricted in USA is Broadcasting vs World","USA 2025"
"","",.1128604,,"","regionregion USA2",.056473,.0119791,.0148883,0,.02952,"Least restricted in USA is Broadcasting vs World","USA 2025"
"","",.271874,,"","Asia-Pacific VNM",.1357856,.0831063,.0340599,.0090827,.0098395,"Least restricted in VNM is Accounting services vs World","VNM 2025"
"","",.2523463,,"","Africa ZAF",.1148955,.0738722,.0340599,0,.0295186,"Least restricted in VNM is Accounting services vs World","VNM 2025"
"","",.1058129,,"","Americas CHL",.0208901,.0554042,0,0,.0295186,"Least restricted in VNM is Accounting services vs World","VNM 2025"
"","",.1391159,,"","Asia-Pacific JPN",.0626703,.0461701,.0113533,.0090827,.0098395,"Least restricted in VNM is Accounting services vs World","VNM 2025"
"","",.1441114,,"","Europe CZE",.0417802,.0554042,.0227066,.0045413,.0196791,"Least restricted in VNM is Accounting services vs World","VNM 2025"
"","",.1702997,,"","regionregion USA2",.0313351,.0738722,.0454133,0,.0196791,"Least restricted in VNM is Accounting services vs World","VNM 2025"
"","",.1477897,,"","Africa ZAF",.1094813,.0107868,.0115933,.0108876,.0050406,"Least restricted in ZAF is Insurance vs World","ZAF 2025"
"","",.1499068,,"","Americas CHL",.0912344,.018877,.0028983,.0217753,.0151217,"Least restricted in ZAF is Insurance vs World","ZAF 2025"
"","",.1102626,,"","Asia-Pacific JPN",.0364938,.0080901,.0057967,.059882,0,"Least restricted in ZAF is Insurance vs World","ZAF 2025"
"","",.0588487,,"","Europe EST",.0182469,.018877,.0057967,.0108876,.0050406,"Least restricted in ZAF is Insurance vs World","ZAF 2025"
"","",.2755179,,"","regionregion USA2",.2098392,.0134835,.0144917,.0326629,.0050406,"Least restricted in ZAF is Insurance vs World","ZAF 2025"
"","",.3862016,,"","Asia-Pacific AUS",.2126232,.0275901,.0418339,.078574,.0255805,"Most restricted in AUS is Courier services vs World","AUS 2025"
"","",.4283568,,"","Africa ZAF",.2127868,.0238059,.0418481,.1131317,.0367843,"Most restricted in AUS is Courier services vs World","AUS 2025"
"","",.1474122,,"","Americas CRI",.0589256,.0198383,.031918,.0270076,.0097227,"Most restricted in AUS is Courier services vs World","AUS 2025"
"","",.1547288,,"","Asia-Pacific JPN",.0392837,.0099191,.0106393,.0900252,.0048614,"Most restricted in AUS is Courier services vs World","AUS 2025"
"","",.0794841,,"","Europe NLD",.0196419,.0198383,.0212787,.0090025,.0097227,"Most restricted in AUS is Courier services vs World","AUS 2025"
"","",.3440851,,"","regionregion USA2",.1584444,.0314106,.0500049,.078622,.0256032,"Most restricted in AUS is Courier services vs World","AUS 2025"
"","",.2509091,,"","Europe AUT",.0581818,.0727273,.0036364,.009697,.1066667,"Most restricted in AUT is Freight-forwarding vs World","AUT 2025"
"","",.2545455,,"","Africa ZAF",.0727273,.0242424,.0109091,0,.1466667,"Most restricted in AUT is Freight-forwarding vs World","AUT 2025"
"","",.1636364,,"","Americas CAN",.0581818,.0242424,.0145455,0,.0666667,"Most restricted in AUT is Freight-forwarding vs World","AUT 2025"
"","",.1866667,,"","Asia-Pacific KOR",.0727273,.0363636,.0145455,.009697,.0533333,"Most restricted in AUT is Freight-forwarding vs World","AUT 2025"
"","",.0993939,,"","Europe ESP",.0290909,0,.0072727,.009697,.0533333,"Most restricted in AUT is Freight-forwarding vs World","AUT 2025"
"","",.2157576,,"","regionregion USA2",.0290909,.0484848,.0181818,0,.12,"Most restricted in AUT is Freight-forwarding vs World","AUT 2025"
"","",.246896,,"","Europe BEL",.0616806,.0876293,.0240323,.0147393,.0588144,"Most restricted in BEL is Computer services vs World","BEL 2025"
"","",.1570625,,"","Africa ZAF",.0771007,.0292098,.0360484,0,.0147036,"Most restricted in BEL is Computer services vs World","BEL 2025"
"","",.1625804,,"","Americas CHL",.0308403,.0876293,0,0,.0441108,"Most restricted in BEL is Computer services vs World","BEL 2025"
"","",.0713854,,"","Asia-Pacific JPN",.0154201,.0292098,.0120161,.0147393,0,"Most restricted in BEL is Computer services vs World","BEL 2025"
"","",.087003,,"","Europe ESP",.0308403,0,.0120161,.0147393,.0294072,"Most restricted in BEL is Computer services vs World","BEL 2025"
"","",.1366079,,"","regionregion USA2",.0154201,.0584196,.0480646,0,.0147036,"Most restricted in BEL is Computer services vs World","BEL 2025"
"","",.498074,,"","Americas BRA",.2618915,.0330638,.0531967,.1110311,.0388909,"Most restricted in BRA is Courier services vs World","BRA 2025"
"","",.4283568,,"","Africa ZAF",.2127868,.0238059,.0418481,.1131317,.0367843,"Most restricted in BRA is Courier services vs World","BRA 2025"
"","",.1474122,,"","Americas CRI",.0589256,.0198383,.031918,.0270076,.0097227,"Most restricted in BRA is Courier services vs World","BRA 2025"
"","",.1547288,,"","Asia-Pacific JPN",.0392837,.0099191,.0106393,.0900252,.0048614,"Most restricted in BRA is Courier services vs World","BRA 2025"
"","",.0794841,,"","Europe NLD",.0196419,.0198383,.0212787,.0090025,.0097227,"Most restricted in BRA is Courier services vs World","BRA 2025"
"","",.3440851,,"","regionregion USA2",.1584444,.0314106,.0500049,.078622,.0256032,"Most restricted in BRA is Courier services vs World","BRA 2025"
"","",.3807461,,"","Americas CAN",.2127868,.0238059,.0500049,.0648182,.0293302,"Most restricted in CAN is Courier services vs World","CAN 2025"
"","",.4283568,,"","Africa ZAF",.2127868,.0238059,.0418481,.1131317,.0367843,"Most restricted in CAN is Courier services vs World","CAN 2025"
"","",.1474122,,"","Americas CRI",.0589256,.0198383,.031918,.0270076,.0097227,"Most restricted in CAN is Courier services vs World","CAN 2025"
"","",.1547288,,"","Asia-Pacific JPN",.0392837,.0099191,.0106393,.0900252,.0048614,"Most restricted in CAN is Courier services vs World","CAN 2025"
"","",.0794841,,"","Europe NLD",.0196419,.0198383,.0212787,.0090025,.0097227,"Most restricted in CAN is Courier services vs World","CAN 2025"
"","",.3440851,,"","regionregion USA2",.1584444,.0314106,.0500049,.078622,.0256032,"Most restricted in CAN is Courier services vs World","CAN 2025"
"","",.3573706,,"","Europe CHE",.1807051,.0495957,.0404295,.0594166,.0272236,"Most restricted in CHE is Courier services vs World","CHE 2025"
"","",.4283568,,"","Africa ZAF",.2127868,.0238059,.0418481,.1131317,.0367843,"Most restricted in CHE is Courier services vs World","CHE 2025"
"","",.1474122,,"","Americas CRI",.0589256,.0198383,.031918,.0270076,.0097227,"Most restricted in CHE is Courier services vs World","CHE 2025"
"","",.1547288,,"","Asia-Pacific JPN",.0392837,.0099191,.0106393,.0900252,.0048614,"Most restricted in CHE is Courier services vs World","CHE 2025"
"","",.0794841,,"","Europe NLD",.0196419,.0198383,.0212787,.0090025,.0097227,"Most restricted in CHE is Courier services vs World","CHE 2025"
"","",.3440851,,"","regionregion USA2",.1584444,.0314106,.0500049,.078622,.0256032,"Most restricted in CHE is Courier services vs World","CHE 2025"
"","",.4564016,,"","Americas CHL",.2355256,.0429697,.0248003,.1109921,.042114,"Most restricted in CHL is Courier services vs World","CHL 2025"
"","",.4283568,,"","Africa ZAF",.2127868,.0238059,.0418481,.1131317,.0367843,"Most restricted in CHL is Courier services vs World","CHL 2025"
"","",.1474122,,"","Americas CRI",.0589256,.0198383,.031918,.0270076,.0097227,"Most restricted in CHL is Courier services vs World","CHL 2025"
"","",.1547288,,"","Asia-Pacific JPN",.0392837,.0099191,.0106393,.0900252,.0048614,"Most restricted in CHL is Courier services vs World","CHL 2025"
"","",.0794841,,"","Europe NLD",.0196419,.0198383,.0212787,.0090025,.0097227,"Most restricted in CHL is Courier services vs World","CHL 2025"
"","",.3440851,,"","regionregion USA2",.1584444,.0314106,.0500049,.078622,.0256032,"Most restricted in CHL is Courier services vs World","CHL 2025"
"","",.7609916,,"","Asia-Pacific CHN",.5102956,.0428507,.045962,.1166727,.0452107,"Most restricted in CHN is Courier services vs World","CHN 2025"
"","",.4283568,,"","Africa ZAF",.2127868,.0238059,.0418481,.1131317,.0367843,"Most restricted in CHN is Courier services vs World","CHN 2025"
"","",.1474122,,"","Americas CRI",.0589256,.0198383,.031918,.0270076,.0097227,"Most restricted in CHN is Courier services vs World","CHN 2025"
"","",.1547288,,"","Asia-Pacific JPN",.0392837,.0099191,.0106393,.0900252,.0048614,"Most restricted in CHN is Courier services vs World","CHN 2025"
"","",.0794841,,"","Europe NLD",.0196419,.0198383,.0212787,.0090025,.0097227,"Most restricted in CHN is Courier services vs World","CHN 2025"
"","",.3440851,,"","regionregion USA2",.1584444,.0314106,.0500049,.078622,.0256032,"Most restricted in CHN is Courier services vs World","CHN 2025"
"","",.6277916,,"","Americas COL",.5082571,.026953,.0347395,.0184821,.03936,"Most restricted in COL is Broadcasting vs World","COL 2025"
"","",.3947121,,"","Africa ZAF",.3011894,.0059896,.0198511,.0184821,.0492,"Most restricted in COL is Broadcasting vs World","COL 2025"
"","",.1505091,,"","Americas USA",.0941217,.0119791,.0148883,0,.02952,"Most restricted in COL is Broadcasting vs World","COL 2025"
"","",.1698468,,"","Asia-Pacific NZL",.112946,.0149739,.0099256,.0123214,.01968,"Most restricted in COL is Broadcasting vs World","COL 2025"
"","",.1022504,,"","Europe NLD",.0188243,.0119791,.0099256,.0123214,.0492,"Most restricted in COL is Broadcasting vs World","COL 2025"
"","",.1128604,,"","regionregion USA2",.056473,.0119791,.0148883,0,.02952,"Most restricted in COL is Broadcasting vs World","COL 2025"
"","",.2913539,,"","Americas CRI",.150919,.0264043,.029899,.0383122,.0458193,"Most restricted in CRI is Road freight transport vs World","CRI 2025"
"","",.1606265,,"","Africa ZAF",.0411597,.0132022,.029899,0,.0763655,"Most restricted in CRI is Road freight transport vs World","CRI 2025"
"","",.1386228,,"","Americas CHL",.0274398,.0462076,0,.0191561,.0458193,"Most restricted in CRI is Road freight transport vs World","CRI 2025"
"","",.1043231,,"","Asia-Pacific JPN",.0137199,.0132022,.0199327,.0574683,0,"Most restricted in CRI is Road freight transport vs World","CRI 2025"
"","",.1426353,,"","Europe CZE",.0274398,.0264043,.0199327,.0383122,.0305462,"Most restricted in CRI is Road freight transport vs World","CRI 2025"
"","",.2085167,,"","regionregion USA2",.0137199,.0264043,.0498317,.0574683,.0610924,"Most restricted in CRI is Road freight transport vs World","CRI 2025"
"","",.4032681,,"","Europe CZE",.2599676,.0127331,.0144043,.1114147,.0047484,"Most restricted in CZE is Air transport vs World","CZE 2025"
"","",.4287344,,"","Africa ZAF",.2451123,.0084887,.0288087,.1273311,.0189936,"Most restricted in CZE is Air transport vs World","CZE 2025"
"","",.150065,,"","Americas CHL",.0148553,.0254662,0,.0954983,.0142452,"Most restricted in CZE is Air transport vs World","CZE 2025"
"","",.2181871,,"","Asia-Pacific PHL",.0297106,.0127331,.0336101,.1326366,.0094968,"Most restricted in CZE is Air transport vs World","CZE 2025"
"","",.2058519,,"","Europe GBR",.0594212,.0212218,.0096029,.1061092,.0094968,"Most restricted in CZE is Air transport vs World","CZE 2025"
"","",.5163541,,"","regionregion USA2",.356527,.0169775,.0384115,.0901929,.0142452,"Most restricted in CZE is Air transport vs World","CZE 2025"
"","",.3729475,,"","Europe DEU",.2302571,.0169775,.0048014,.1114147,.0094968,"Most restricted in DEU is Air transport vs World","DEU 2025"
"","",.4287344,,"","Africa ZAF",.2451123,.0084887,.0288087,.1273311,.0189936,"Most restricted in DEU is Air transport vs World","DEU 2025"
"","",.150065,,"","Americas CHL",.0148553,.0254662,0,.0954983,.0142452,"Most restricted in DEU is Air transport vs World","DEU 2025"
"","",.2181871,,"","Asia-Pacific PHL",.0297106,.0127331,.0336101,.1326366,.0094968,"Most restricted in DEU is Air transport vs World","DEU 2025"
"","",.2058519,,"","Europe GBR",.0594212,.0212218,.0096029,.1061092,.0094968,"Most restricted in DEU is Air transport vs World","DEU 2025"
"","",.5163541,,"","regionregion USA2",.356527,.0169775,.0384115,.0901929,.0142452,"Most restricted in DEU is Air transport vs World","DEU 2025"
"","",.2395806,,"","Europe DNK",.0548796,.0462076,.0199327,.0574683,.0610924,"Most restricted in DNK is Road freight transport vs World","DNK 2025"
"","",.1606265,,"","Africa ZAF",.0411597,.0132022,.029899,0,.0763655,"Most restricted in DNK is Road freight transport vs World","DNK 2025"
"","",.1386228,,"","Americas CHL",.0274398,.0462076,0,.0191561,.0458193,"Most restricted in DNK is Road freight transport vs World","DNK 2025"
"","",.1043231,,"","Asia-Pacific JPN",.0137199,.0132022,.0199327,.0574683,0,"Most restricted in DNK is Road freight transport vs World","DNK 2025"
"","",.1426353,,"","Europe CZE",.0274398,.0264043,.0199327,.0383122,.0305462,"Most restricted in DNK is Road freight transport vs World","DNK 2025"
"","",.2085167,,"","regionregion USA2",.0137199,.0264043,.0498317,.0574683,.0610924,"Most restricted in DNK is Road freight transport vs World","DNK 2025"
"","",.3501605,,"","Europe ESP",.2302571,0,.0096029,.1008038,.0094968,"Most restricted in ESP is Air transport vs World","ESP 2025"
"","",.4287344,,"","Africa ZAF",.2451123,.0084887,.0288087,.1273311,.0189936,"Most restricted in ESP is Air transport vs World","ESP 2025"
"","",.150065,,"","Americas CHL",.0148553,.0254662,0,.0954983,.0142452,"Most restricted in ESP is Air transport vs World","ESP 2025"
"","",.2181871,,"","Asia-Pacific PHL",.0297106,.0127331,.0336101,.1326366,.0094968,"Most restricted in ESP is Air transport vs World","ESP 2025"
"","",.2058519,,"","Europe GBR",.0594212,.0212218,.0096029,.1061092,.0094968,"Most restricted in ESP is Air transport vs World","ESP 2025"
"","",.5163541,,"","regionregion USA2",.356527,.0169775,.0384115,.0901929,.0142452,"Most restricted in ESP is Air transport vs World","ESP 2025"
"","",.4143781,,"","Europe EST",.2854063,.1054457,.0060924,.0041241,.0133096,"Most restricted in EST is Legal services vs World","EST 2025"
"","",.2913113,,"","Africa ZAF",.2038617,.049208,.0182773,0,.0199644,"Most restricted in EST is Legal services vs World","EST 2025"
"","",.0889493,,"","Americas CRI",.0135908,.0421783,.0182773,.0082482,.0066548,"Most restricted in EST is Legal services vs World","EST 2025"
"","",.1652451,,"","Asia-Pacific AUS",.0951354,.0210891,.0182773,.0041241,.0266192,"Most restricted in EST is Legal services vs World","EST 2025"
"","",.1016965,,"","Europe LVA",.0407723,.0210891,.0182773,.0082482,.0133096,"Most restricted in EST is Legal services vs World","EST 2025"
"","",.174993,,"","regionregion USA2",.0951354,.0421783,.0243697,0,.0133096,"Most restricted in EST is Legal services vs World","EST 2025"
"","",.2283535,,"","Europe FIN",.1013363,.0316277,.0259441,.0434267,.0260186,"Most restricted in FIN is Distribution services vs World","FIN 2025"
"","",.167556,,"","Africa ZAF",.08835,.0120828,.0243345,.0193018,.0234869,"Most restricted in FIN is Distribution services vs World","FIN 2025"
"","",.1241336,,"","Americas CHL",.0504857,.0362483,.0060836,0,.0313159,"Most restricted in FIN is Distribution services vs World","FIN 2025"
